# mean, investigation_time=50.0
lon,lat,PGA-0.001,PGA-0.00123697383288,PGA-0.00153010426322,PGA-0.00189269893518,PGA-0.00234121905633,PGA-0.00289602670972,PGA-0.00358230925923,PGA-0.00443122281494,PGA-0.00548130666973,PGA-0.00678023292043,PGA-0.00838697070339,PGA-0.0103744632972,PGA-0.0128329396288,PGA-0.0158740105197,PGA-0.0196357356357,PGA-0.0242888911706,PGA-0.0300447228076,PGA-0.0371645359291,PGA-0.0459715584553,PGA-0.0568656148658,PGA-0.0703412775794,PGA-0.0870103197369,PGA-0.107629488705,PGA-0.133134861174,PGA-0.164684339516,PGA-0.203710218666,PGA-0.251984209979,PGA-0.311697874042,PGA-0.385562113954,PGA-0.476930245909,PGA-0.589950234297,PGA-0.729753002526,PGA-0.902685368588,PGA-1.11659818026,PGA-1.38120273082,PGA-1.70851163593,PGA-2.11338418681,PGA-2.6142009379,PGA-3.23369815406,PGA-4.0,SA(2.0)-0.001,SA(2.0)-0.00123697383288,SA(2.0)-0.00153010426322,SA(2.0)-0.00189269893518,SA(2.0)-0.00234121905633,SA(2.0)-0.00289602670972,SA(2.0)-0.00358230925923,SA(2.0)-0.00443122281494,SA(2.0)-0.00548130666973,SA(2.0)-0.00678023292043,SA(2.0)-0.00838697070339,SA(2.0)-0.0103744632972,SA(2.0)-0.0128329396288,SA(2.0)-0.0158740105197,SA(2.0)-0.0196357356357,SA(2.0)-0.0242888911706,SA(2.0)-0.0300447228076,SA(2.0)-0.0371645359291,SA(2.0)-0.0459715584553,SA(2.0)-0.0568656148658,SA(2.0)-0.0703412775794,SA(2.0)-0.0870103197369,SA(2.0)-0.107629488705,SA(2.0)-0.133134861174,SA(2.0)-0.164684339516,SA(2.0)-0.203710218666,SA(2.0)-0.251984209979,SA(2.0)-0.311697874042,SA(2.0)-0.385562113954,SA(2.0)-0.476930245909,SA(2.0)-0.589950234297,SA(2.0)-0.729753002526,SA(2.0)-0.902685368588,SA(2.0)-1.11659818026,SA(2.0)-1.38120273082,SA(2.0)-1.70851163593,SA(2.0)-2.11338418681,SA(2.0)-2.6142009379,SA(2.0)-3.23369815406,SA(2.0)-4.0
-90.00000,53.83000,4.880033E-01,4.462896E-01,4.028729E-01,3.588443E-01,3.152571E-01,2.730733E-01,2.331299E-01,1.961158E-01,1.625513E-01,1.327706E-01,1.069135E-01,8.493179E-02,6.661612E-02,5.163718E-02,3.959424E-02,3.006013E-02,2.261649E-02,1.687708E-02,1.250054E-02,9.195568E-03,6.720760E-03,4.881134E-03,3.522570E-03,2.525348E-03,1.797678E-03,1.269857E-03,8.893523E-04,6.168420E-04,4.230838E-04,2.864544E-04,1.910406E-04,1.251839E-04,8.037838E-05,5.043510E-05,3.085418E-05,1.836884E-05,1.062678E-05,5.965694E-06,3.244087E-06,1.704657E-06,2.171425E-01,1.861222E-01,1.578215E-01,1.322860E-01,1.094970E-01,8.939323E-02,7.188530E-02,5.686030E-02,4.418113E-02,3.368309E-02,2.517200E-02,1.842687E-02,1.320769E-02,9.267630E-03,6.366551E-03,4.283195E-03,2.823747E-03,1.826099E-03,1.160250E-03,7.259245E-04,4.485765E-04,2.747389E-04,1.673950E-04,1.017861E-04,6.188657E-05,3.762571E-05,2.282666E-05,1.376343E-05,8.203721E-06,4.804770E-06,2.748103E-06,1.525848E-06,8.178982E-07,4.210942E-07,2.072561E-07,9.708948E-08,4.310667E-08,1.806445E-08,7.115455E-09,2.623112E-09
-89.93000,48.83000,4.458203E-01,4.122796E-01,3.772975E-01,3.415858E-01,3.058250E-01,2.706515E-01,2.366530E-01,2.043629E-01,1.742457E-01,1.466742E-01,1.219067E-01,1.000729E-01,8.117385E-02,6.509776E-02,5.164533E-02,4.055927E-02,3.155209E-02,2.432913E-02,1.860585E-02,1.411985E-02,1.063801E-02,7.959587E-03,5.916100E-03,4.369001E-03,3.206102E-03,2.337680E-03,1.692826E-03,1.216256E-03,8.655174E-04,6.084936E-04,4.211990E-04,2.858886E-04,1.894583E-04,1.221116E-04,7.633014E-05,4.620086E-05,2.706258E-05,1.533762E-05,8.405386E-06,4.447387E-06,1.992310E-01,1.717726E-01,1.466548E-01,1.239251E-01,1.035688E-01,8.552893E-02,6.972149E-02,5.604271E-02,4.437195E-02,3.457121E-02,2.648425E-02,1.993751E-02,1.474389E-02,1.070948E-02,7.641989E-03,5.359234E-03,3.696151E-03,2.509382E-03,1.679246E-03,1.109423E-03,7.250141E-04,4.696254E-04,3.020921E-04,1.932402E-04,1.229658E-04,7.776439E-05,4.875751E-05,3.019686E-05,1.838765E-05,1.095179E-05,6.346139E-06,3.558843E-06,1.921779E-06,9.946382E-07,4.912717E-07,2.306391E-07,1.025273E-07,4.299385E-08,1.694209E-08,6.248482E-09
-89.32000,48.40000,4.425851E-01,4.066972E-01,3.695993E-01,3.321100E-01,2.949865E-01,2.589027E-01,2.244436E-01,1.921044E-01,1.622874E-01,1.352926E-01,1.113068E-01,9.039589E-02,7.250714E-02,5.748211E-02,4.508029E-02,3.500801E-02,2.694753E-02,2.058179E-02,1.561279E-02,1.177314E-02,8.831754E-03,6.594945E-03,4.904324E-03,3.632902E-03,2.680439E-03,1.968857E-03,1.438133E-03,1.042765E-03,7.487095E-04,5.307133E-04,3.700794E-04,2.529000E-04,1.687154E-04,1.095087E-04,6.898379E-05,4.211134E-05,2.489257E-05,1.423980E-05,7.875319E-06,4.203054E-06,1.982779E-01,1.706710E-01,1.454654E-01,1.226935E-01,1.023287E-01,8.430610E-02,6.853621E-02,5.491200E-02,4.331059E-02,3.359203E-02,2.559787E-02,1.915164E-02,1.406264E-02,1.013287E-02,7.165932E-03,4.976015E-03,3.395364E-03,2.279095E-03,1.507158E-03,9.838251E-04,6.354329E-04,4.071657E-04,2.595152E-04,1.648704E-04,1.044960E-04,6.602390E-05,4.147775E-05,2.579935E-05,1.580395E-05,9.478416E-06,5.532771E-06,3.125517E-06,1.699784E-06,8.857042E-07,4.402879E-07,2.079824E-07,9.301225E-08,3.923627E-08,1.555403E-08,5.771604E-09
-89.03000,50.30000,5.077871E-01,4.687425E-01,4.278070E-01,3.858372E-01,3.436850E-01,3.021733E-01,2.620793E-01,2.241131E-01,1.888876E-01,1.568822E-01,1.284121E-01,1.036139E-01,8.245140E-02,6.474204E-02,5.019460E-02,3.845063E-02,2.912241E-02,2.182347E-02,1.619064E-02,1.189800E-02,8.663950E-03,6.252847E-03,4.472723E-03,3.170620E-03,2.226811E-03,1.548918E-03,1.066511E-03,7.264711E-04,4.891337E-04,3.251764E-04,2.131361E-04,1.374704E-04,8.704913E-05,5.397927E-05,3.270014E-05,1.931189E-05,1.109870E-05,6.196158E-06,3.353238E-06,1.754383E-06,2.324002E-01,2.003756E-01,1.709922E-01,1.443346E-01,1.204119E-01,9.918192E-02,8.056679E-02,6.446187E-02,5.073807E-02,3.924095E-02,2.978978E-02,2.217901E-02,1.618370E-02,1.156850E-02,8.098936E-03,5.552622E-03,3.728495E-03,2.452851E-03,1.581854E-03,1.001012E-03,6.224842E-04,3.811840E-04,2.304729E-04,1.380116E-04,8.209460E-05,4.861389E-05,2.867591E-05,1.682498E-05,9.784517E-06,5.610969E-06,3.153683E-06,1.726405E-06,9.148891E-07,4.667038E-07,2.279897E-07,1.061503E-07,4.689246E-08,1.956898E-08,7.681352E-09,2.823596E-09
-88.53000,48.78000,4.776576E-01,4.385747E-01,3.980721E-01,3.570514E-01,3.163511E-01,2.767272E-01,2.388511E-01,2.033072E-01,1.705817E-01,1.410419E-01,1.149155E-01,9.227878E-02,7.306152E-02,5.706723E-02,4.400507E-02,3.352619E-02,2.525815E-02,1.883340E-02,1.390987E-02,1.018368E-02,7.395044E-03,5.328864E-03,3.811750E-03,2.706947E-03,1.908505E-03,1.335548E-03,9.271406E-04,6.379150E-04,4.344561E-04,2.923749E-04,1.939976E-04,1.265882E-04,8.100525E-05,5.069553E-05,3.095501E-05,1.840646E-05,1.064163E-05,5.972671E-06,3.248025E-06,1.707064E-06,2.166823E-01,1.865196E-01,1.589400E-01,1.339938E-01,1.116644E-01,9.189081E-02,7.458279E-02,5.962908E-02,4.689938E-02,3.624327E-02,2.748881E-02,2.044313E-02,1.489664E-02,1.063065E-02,7.427359E-03,5.080031E-03,3.401632E-03,2.230555E-03,1.433073E-03,9.029014E-04,5.586587E-04,3.401786E-04,2.044447E-04,1.216969E-04,7.201224E-05,4.248598E-05,2.502432E-05,1.469864E-05,8.578480E-06,4.946609E-06,2.799160E-06,1.543560E-06,8.239489E-07,4.231889E-07,2.080122E-07,9.738005E-08,4.322493E-08,1.811446E-08,7.136801E-09,2.632054E-09
-87.88000,52.23000,5.292761E-01,4.839768E-01,4.368111E-01,3.889910E-01,3.416700E-01,2.958841E-01,2.525235E-01,2.123199E-01,1.758332E-01,1.434348E-01,1.152936E-01,9.137624E-02,7.146884E-02,5.521895E-02,4.218841E-02,3.190523E-02,2.390534E-02,1.776059E-02,1.309400E-02,9.585364E-03,6.970543E-03,5.036977E-03,3.617121E-03,2.581154E-03,1.829832E-03,1.288100E-03,8.997004E-04,6.228301E-04,4.266741E-04,2.886823E-04,1.924418E-04,1.260501E-04,8.088949E-05,5.071622E-05,3.099528E-05,1.843177E-05,1.065047E-05,5.972125E-06,3.244223E-06,1.703222E-06,2.458169E-01,2.115096E-01,1.800160E-01,1.514330E-01,1.257837E-01,1.030400E-01,8.313733E-02,6.597902E-02,5.143587E-02,3.934256E-02,2.949615E-02,2.165941E-02,1.556994E-02,1.095394E-02,7.541820E-03,5.082484E-03,3.353844E-03,2.168591E-03,1.375470E-03,8.571459E-04,5.259538E-04,3.186932E-04,1.913415E-04,1.142403E-04,6.804150E-05,4.050343E-05,2.409440E-05,1.428766E-05,8.406423E-06,4.877703E-06,2.772317E-06,1.533134E-06,8.197957E-07,4.214592E-07,2.072596E-07,9.704340E-08,4.307351E-08,1.804709E-08,7.107549E-09,2.619796E-09
-87.52000,49.68000,5.241581E-01,4.810454E-01,4.357734E-01,3.894902E-01,3.433211E-01,2.983096E-01,2.553820E-01,2.153249E-01,1.787618E-01,1.461268E-01,1.176460E-01,9.333520E-02,7.302213E-02,5.638799E-02,4.301962E-02,3.246002E-02,2.424987E-02,1.795690E-02,1.319399E-02,9.628255E-03,6.983178E-03,5.035934E-03,3.611505E-03,2.575232E-03,1.825108E-03,1.284729E-03,8.973561E-04,6.211355E-04,4.253712E-04,2.876424E-04,1.916179E-04,1.254256E-04,8.044788E-05,5.042996E-05,3.082784E-05,1.834499E-05,1.061179E-05,5.958348E-06,3.241371E-06,1.704158E-06,2.403145E-01,2.071393E-01,1.767052E-01,1.490906E-01,1.243012E-01,1.022936E-01,8.299130E-02,6.629145E-02,5.206604E-02,4.015950E-02,3.038688E-02,2.253513E-02,1.636895E-02,1.164075E-02,8.103165E-03,5.521419E-03,3.683552E-03,2.407074E-03,1.541708E-03,9.687470E-04,5.979778E-04,3.632590E-04,2.176976E-04,1.290891E-04,7.598543E-05,4.452760E-05,2.602034E-05,1.515758E-05,8.777684E-06,5.028152E-06,2.830859E-06,1.555434E-06,8.283315E-07,4.248223E-07,2.086346E-07,9.761997E-08,4.331689E-08,1.814852E-08,7.148913E-09,2.636164E-09
-87.25000,48.80000,5.061008E-01,4.636480E-01,4.193003E-01,3.742153E-01,3.294900E-01,2.861045E-01,2.448988E-01,2.065650E-01,1.716384E-01,1.404837E-01,1.132834E-01,9.003679E-02,7.057852E-02,5.461212E-02,4.175367E-02,3.157599E-02,2.364645E-02,1.755528E-02,1.293389E-02,9.464509E-03,6.882926E-03,4.976117E-03,3.576622E-03,2.555335E-03,1.814098E-03,1.279007E-03,8.948191E-04,6.205191E-04,4.258586E-04,2.886697E-04,1.927926E-04,1.264963E-04,8.128627E-05,5.100704E-05,3.117933E-05,1.853435E-05,1.070144E-05,5.994943E-06,3.253555E-06,1.706789E-06,2.311537E-01,1.993046E-01,1.701287E-01,1.436843E-01,1.199612E-01,9.890433E-02,8.042888E-02,6.442771E-02,5.077299E-02,3.931442E-02,2.987746E-02,2.226381E-02,1.625574E-02,1.162404E-02,8.138546E-03,5.579152E-03,3.745359E-03,2.462965E-03,1.587277E-03,1.003078E-03,6.221192E-04,3.791624E-04,2.275183E-04,1.347684E-04,7.905569E-05,4.607526E-05,2.674520E-05,1.547121E-05,8.901689E-06,5.071911E-06,2.843822E-06,1.557992E-06,8.280468E-07,4.241236E-07,2.081181E-07,9.732704E-08,4.317172E-08,1.808268E-08,7.120967E-09,2.624916E-09
-86.95000,49.73000,5.377572E-01,4.932317E-01,4.462222E-01,3.980160E-01,3.499053E-01,3.030893E-01,2.586083E-01,2.173068E-01,1.798136E-01,1.465306E-01,1.176325E-01,9.308004E-02,7.265137E-02,5.598696E-02,4.264170E-02,3.213443E-02,2.398825E-02,1.775894E-02,1.305222E-02,9.531759E-03,6.920449E-03,4.996675E-03,3.587548E-03,2.560720E-03,1.816203E-03,1.279109E-03,8.936967E-04,6.187026E-04,4.237489E-04,2.865802E-04,1.909512E-04,1.250356E-04,8.024132E-05,5.033334E-05,3.078829E-05,1.833017E-05,1.060563E-05,5.954661E-06,3.238491E-06,1.701855E-06,2.476588E-01,2.136371E-01,1.823867E-01,1.539956E-01,1.284783E-01,1.057991E-01,8.588754E-02,6.864555E-02,5.394754E-02,4.163785E-02,3.152887E-02,2.340262E-02,1.701717E-02,1.211743E-02,8.448256E-03,5.767471E-03,3.856386E-03,2.526662E-03,1.623138E-03,1.023189E-03,6.335811E-04,3.859140E-04,2.316375E-04,1.373280E-04,8.063119E-05,4.701004E-05,2.726841E-05,1.574305E-05,9.031003E-06,5.127351E-06,2.864704E-06,1.564525E-06,8.294582E-07,4.240883E-07,2.078587E-07,9.714005E-08,4.307500E-08,1.804060E-08,7.104719E-09,2.619254E-09
-86.70000,50.17000,5.498350E-01,5.042149E-01,4.559125E-01,4.062896E-01,3.567309E-01,3.085264E-01,2.627884E-01,2.204059E-01,1.820249E-01,1.480436E-01,1.186199E-01,9.369051E-02,7.300586E-02,5.617831E-02,4.273645E-02,3.217669E-02,2.400482E-02,1.776460E-02,1.305421E-02,9.533101E-03,6.922079E-03,4.998660E-03,3.589694E-03,2.562822E-03,1.818115E-03,1.280744E-03,8.950035E-04,6.196621E-04,4.243697E-04,2.869006E-04,1.910385E-04,1.249756E-04,8.011841E-05,5.021030E-05,3.069653E-05,1.827465E-05,1.057752E-05,5.942565E-06,3.234019E-06,1.700419E-06,2.544809E-01,2.195569E-01,1.874417E-01,1.582371E-01,1.319689E-01,1.086106E-01,8.809900E-02,7.034034E-02,5.521040E-02,4.255122E-02,3.216931E-02,2.383773E-02,1.730363E-02,1.230032E-02,8.561690E-03,5.836019E-03,3.896978E-03,2.550459E-03,1.637177E-03,1.031693E-03,6.389499E-04,3.894459E-04,2.340148E-04,1.389224E-04,8.167135E-05,4.765904E-05,2.765208E-05,1.595721E-05,9.143986E-06,5.183964E-06,2.891849E-06,1.577078E-06,8.350826E-07,4.265232E-07,2.088651E-07,9.752828E-08,4.321006E-08,1.808055E-08,7.113234E-09,2.619501E-09
-85.28000,48.60000,6.231470E-01,5.750269E-01,5.231420E-01,4.687929E-01,4.134768E-01,3.587547E-01,3.061072E-01,2.568091E-01,2.118429E-01,1.718570E-01,1.371648E-01,1.077733E-01,8.343486E-02,6.371245E-02,4.805027E-02,3.584027E-02,2.647749E-02,1.940046E-02,1.411583E-02,1.020903E-02,7.344214E-03,5.257247E-03,3.745127E-03,2.654579E-03,1.871364E-03,1.311145E-03,9.121015E-04,6.291704E-04,4.296514E-04,2.898864E-04,1.927909E-04,1.260460E-04,8.078114E-05,5.060897E-05,3.092097E-05,1.839034E-05,1.063189E-05,5.966310E-06,3.244171E-06,1.705052E-06,3.236200E-01,2.834104E-01,2.456784E-01,2.106625E-01,1.785206E-01,1.493511E-01,1.232057E-01,1.000937E-01,7.998006E-02,6.278019E-02,4.835546E-02,3.651247E-02,2.700819E-02,1.956135E-02,1.386889E-02,9.624759E-03,6.537932E-03,4.346766E-03,2.827908E-03,1.799439E-03,1.119201E-03,6.800084E-04,4.034917E-04,2.339114E-04,1.326765E-04,7.382572E-05,4.044660E-05,2.190673E-05,1.176951E-05,6.281316E-06,3.325383E-06,1.738723E-06,8.919304E-07,4.454030E-07,2.148154E-07,9.933502E-08,4.375175E-08,1.824804E-08,7.168494E-09,2.639178E-09
-85.22000,50.02000,6.122469E-01,5.654215E-01,5.149173E-01,4.619460E-01,4.079084E-01,3.542897E-01,3.025376E-01,2.539417E-01,2.095296E-01,1.700009E-01,1.357059E-01,1.066681E-01,8.264074E-02,6.318064E-02,4.772650E-02,3.566951E-02,2.640960E-02,1.939440E-02,1.414147E-02,1.024663E-02,7.382450E-03,5.290707E-03,3.772011E-03,2.674973E-03,1.886145E-03,1.321393E-03,9.188517E-04,6.333330E-04,4.319976E-04,2.910457E-04,1.932481E-04,1.261435E-04,8.073323E-05,5.052899E-05,3.085506E-05,1.834838E-05,1.060930E-05,5.955728E-06,3.239890E-06,1.703652E-06,3.065171E-01,2.671648E-01,2.304491E-01,1.965785E-01,1.656788E-01,1.378158E-01,1.130090E-01,9.123618E-02,7.243127E-02,5.647946E-02,4.321391E-02,3.241691E-02,2.382749E-02,1.715491E-02,1.209597E-02,8.353131E-03,5.650340E-03,3.744466E-03,2.431376E-03,1.546998E-03,9.645343E-04,5.893695E-04,3.530713E-04,2.075377E-04,1.198639E-04,6.814859E-05,3.822332E-05,2.118932E-05,1.162110E-05,6.302327E-06,3.371822E-06,1.772373E-06,9.102911E-07,4.539262E-07,2.183314E-07,1.006466E-07,4.419767E-08,1.838571E-08,7.206608E-09,2.648226E-09
-84.78000,47.98000,6.488644E-01,6.001694E-01,5.472584E-01,4.914849E-01,4.344276E-01,3.777396E-01,3.229895E-01,2.715282E-01,2.244046E-01,1.823290E-01,1.456740E-01,1.145013E-01,8.860519E-02,6.757206E-02,5.084850E-02,3.781079E-02,2.782592E-02,2.029788E-02,1.469744E-02,1.057658E-02,7.570871E-03,5.393577E-03,3.824954E-03,2.699958E-03,1.896367E-03,1.324540E-03,9.191747E-04,6.329615E-04,4.317946E-04,2.911891E-04,1.936209E-04,1.265714E-04,8.109643E-05,5.078357E-05,3.100945E-05,1.843136E-05,1.064918E-05,5.972644E-06,3.245832E-06,1.704958E-06,3.434363E-01,3.019103E-01,2.627898E-01,2.263401E-01,1.927408E-01,1.621078E-01,1.345083E-01,1.099668E-01,8.846563E-02,6.994038E-02,5.427479E-02,4.129785E-02,3.078575E-02,2.247015E-02,1.605252E-02,1.122247E-02,7.677172E-03,5.138129E-03,3.362965E-03,2.150977E-03,1.343077E-03,8.177554E-04,4.850618E-04,2.802079E-04,1.577537E-04,8.673452E-05,4.673554E-05,2.479485E-05,1.301484E-05,6.783443E-06,3.513857E-06,1.804193E-06,9.127925E-07,4.514077E-07,2.163243E-07,9.963433E-08,4.378003E-08,1.823482E-08,7.157854E-09,2.634125E-09
-84.78000,49.22000,6.474069E-01,6.004227E-01,5.494418E-01,4.955182E-01,4.399146E-01,3.840549E-01,3.294412E-01,2.775305E-01,2.295897E-01,1.865677E-01,1.490202E-01,1.171048E-01,9.063602E-02,6.917470E-02,5.212742E-02,3.883481E-02,2.863984E-02,2.093380E-02,1.518239E-02,1.093617E-02,7.829945E-03,5.575236E-03,3.949299E-03,2.783267E-03,1.951017E-03,1.359514E-03,9.408346E-04,6.457929E-04,4.389702E-04,2.949313E-04,1.954275E-04,1.273808E-04,8.143883E-05,5.092475E-05,3.106788E-05,1.845588E-05,1.065974E-05,5.977691E-06,3.248825E-06,1.707083E-06,3.401679E-01,2.983259E-01,2.589357E-01,2.222804E-01,1.885551E-01,1.578887E-01,1.303569E-01,1.059876E-01,8.475828E-02,6.659038E-02,5.134477E-02,3.882118E-02,2.876453E-02,2.087811E-02,1.484200E-02,1.033359E-02,7.046748E-03,4.706622E-03,3.078657E-03,1.971583E-03,1.235597E-03,7.574244E-04,4.540121E-04,2.661318E-04,1.526577E-04,8.580597E-05,4.735069E-05,2.570905E-05,1.375982E-05,7.266467E-06,3.784297E-06,1.939042E-06,9.735478E-07,4.763363E-07,2.256869E-07,1.028681E-07,4.481058E-08,1.853902E-08,7.241440E-09,2.655342E-09
-84.33000,46.52000,6.969389E-01,6.430719E-01,5.846028E-01,5.233229E-01,4.611626E-01,3.999589E-01,3.412970E-01,2.864439E-01,2.363461E-01,1.916488E-01,1.527110E-01,1.196120E-01,9.216456E-02,6.994905E-02,5.237431E-02,3.875598E-02,2.839339E-02,2.062928E-02,1.488615E-02,1.068137E-02,7.627331E-03,5.422582E-03,3.838530E-03,2.705013E-03,1.896897E-03,1.322843E-03,9.165383E-04,6.300802E-04,4.290368E-04,2.887579E-04,1.916310E-04,1.250697E-04,8.006275E-05,5.014155E-05,3.065302E-05,1.825632E-05,1.057440E-05,5.945865E-06,3.238657E-06,1.704292E-06,3.981868E-01,3.525145E-01,3.089648E-01,2.679158E-01,2.296526E-01,1.943879E-01,1.622771E-01,1.334266E-01,1.078945E-01,8.568470E-02,6.673788E-02,5.092182E-02,3.802812E-02,2.777818E-02,1.983992E-02,1.385236E-02,9.453164E-03,6.303199E-03,4.104045E-03,2.606838E-03,1.613316E-03,9.714800E-04,5.685360E-04,3.232030E-04,1.785936E-04,9.614157E-05,5.063200E-05,2.624144E-05,1.347513E-05,6.895147E-06,3.524308E-06,1.795230E-06,9.051893E-07,4.475150E-07,2.147474E-07,9.909585E-08,4.362920E-08,1.820390E-08,7.157330E-09,2.638035E-09
-83.67000,49.68000,6.908337E-01,6.451352E-01,5.956232E-01,5.432876E-01,4.891568E-01,4.342569E-01,3.796244E-01,3.263372E-01,2.755140E-01,2.282516E-01,1.855048E-01,1.479547E-01,1.159184E-01,8.933493E-02,6.782777E-02,5.081171E-02,3.760627E-02,2.752702E-02,1.994447E-02,1.431321E-02,1.017995E-02,7.179162E-03,5.022743E-03,3.487797E-03,2.404684E-03,1.646305E-03,1.118901E-03,7.543588E-04,5.038710E-04,3.328560E-04,2.169965E-04,1.392661E-04,8.776444E-05,5.417490E-05,3.268414E-05,1.923729E-05,1.102875E-05,6.148409E-06,3.326288E-06,1.741566E-06,3.773722E-01,3.324493E-01,2.898392E-01,2.499299E-01,2.130003E-01,1.792428E-01,1.487803E-01,1.216757E-01,9.793186E-02,7.748917E-02,6.022075E-02,4.593187E-02,3.436530E-02,2.521414E-02,1.814091E-02,1.279974E-02,8.857849E-03,6.012746E-03,4.003206E-03,2.613573E-03,1.672625E-03,1.048890E-03,6.443028E-04,3.876187E-04,2.283852E-04,1.317973E-04,7.449232E-05,4.122499E-05,2.232337E-05,1.181506E-05,6.103599E-06,3.073015E-06,1.505802E-06,7.172265E-07,3.316755E-07,1.487187E-07,6.454041E-08,2.704379E-08,1.090830E-08,4.220426E-09
-83.40000,47.83000,7.600408E-01,7.137145E-01,6.612970E-01,6.037033E-01,5.422807E-01,4.787339E-01,4.149898E-01,3.530131E-01,2.945997E-01,2.411950E-01,1.937821E-01,1.528537E-01,1.184552E-01,9.026956E-02,6.772083E-02,5.007897E-02,3.655495E-02,2.637677E-02,1.884120E-02,1.334179E-02,9.377816E-03,6.550249E-03,4.550518E-03,3.145966E-03,2.164856E-03,1.482576E-03,1.009898E-03,6.835769E-04,4.591202E-04,3.053987E-04,2.007108E-04,1.299597E-04,8.264922E-05,5.146767E-05,3.129888E-05,1.854756E-05,1.069209E-05,5.986213E-06,3.248724E-06,1.704587E-06,4.315526E-01,3.829446E-01,3.363917E-01,2.923773E-01,2.512653E-01,2.133222E-01,1.787352E-01,1.476244E-01,1.200472E-01,9.599746E-02,7.540061E-02,5.810947E-02,4.390424E-02,3.249979E-02,2.356090E-02,1.672395E-02,1.162131E-02,7.904148E-03,5.259816E-03,3.422165E-03,2.174655E-03,1.347863E-03,8.135765E-04,4.775293E-04,2.722306E-04,1.506421E-04,8.093201E-05,4.226480E-05,2.150231E-05,1.068959E-05,5.210208E-06,2.496649E-06,1.177414E-06,5.456723E-07,2.474734E-07,1.091188E-07,4.641485E-08,1.889055E-08,7.298386E-09,2.657469E-09
-83.02000,42.30000,7.753118E-01,7.504228E-01,7.205727E-01,6.849471E-01,6.429114E-01,5.942718E-01,5.395280E-01,4.800082E-01,4.178016E-01,3.554676E-01,2.956052E-01,2.404276E-01,1.914779E-01,1.495405E-01,1.147184E-01,8.660227E-02,6.446027E-02,4.740504E-02,3.452041E-02,2.494636E-02,1.792802E-02,1.283659E-02,9.170188E-03,6.542105E-03,4.662673E-03,3.319514E-03,2.359212E-03,1.671971E-03,1.179627E-03,8.266908E-04,5.738328E-04,3.931990E-04,2.650146E-04,1.751003E-04,1.130909E-04,7.124137E-05,4.369589E-05,2.605236E-05,1.507151E-05,8.440466E-06,4.321420E-01,3.850047E-01,3.396530E-01,2.966397E-01,2.563634E-01,2.190944E-01,1.850038E-01,1.541887E-01,1.266892E-01,1.024972E-01,8.155619E-02,6.375590E-02,4.892676E-02,3.683839E-02,2.720656E-02,1.970883E-02,1.400650E-02,9.767488E-03,6.685738E-03,4.493764E-03,2.968051E-03,1.928717E-03,1.235574E-03,7.825671E-04,4.917986E-04,3.078232E-04,1.924763E-04,1.203810E-04,7.521287E-05,4.676090E-05,2.875526E-05,1.736417E-05,1.021891E-05,5.818485E-06,3.184158E-06,1.664969E-06,8.275244E-07,3.891160E-07,1.723466E-07,7.160366E-08
-82.65700,46.38100,8.398139E-01,7.957735E-01,7.433294E-01,6.832147E-01,6.169770E-01,5.468423E-01,4.754207E-01,4.053368E-01,3.388988E-01,2.778874E-01,2.234854E-01,1.763085E-01,1.364844E-01,1.037424E-01,7.750771E-02,5.699911E-02,4.133035E-02,2.960402E-02,2.098512E-02,1.474675E-02,1.028871E-02,7.135763E-03,4.924050E-03,3.382393E-03,2.313070E-03,1.574341E-03,1.065843E-03,7.170828E-04,4.788141E-04,3.167638E-04,2.071607E-04,1.335682E-04,8.464487E-05,5.256184E-05,3.189475E-05,1.886982E-05,1.086466E-05,6.077240E-06,3.295738E-06,1.728242E-06,5.176063E-01,4.643827E-01,4.123188E-01,3.621266E-01,3.143905E-01,2.695809E-01,2.280702E-01,1.901462E-01,1.560199E-01,1.258240E-01,9.960475E-02,7.730984E-02,5.877987E-02,4.374962E-02,3.186327E-02,2.270244E-02,1.582141E-02,1.078211E-02,7.182166E-03,4.672786E-03,2.966129E-03,1.834366E-03,1.103471E-03,6.446117E-04,3.651436E-04,2.003613E-04,1.064661E-04,5.482054E-05,2.740421E-05,1.334119E-05,6.351475E-06,2.969997E-06,1.368590E-06,6.219736E-07,2.780639E-07,1.215980E-07,5.160604E-08,2.107723E-08,8.215605E-09,3.034739E-09
